name,categories,rating,coordinates,transactions,price,is_closed,content,review_rating,date,reviewers_name,cool_tag,useful_tag,funny_tag
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"I was really disappointed at how this place is run. The food was really good, but absolutely not worth the wait when you're hungry. The staff is completely disorganized, they interrupted our order to talk to each other and try to figure out what was going on, the system makes no sense. First we had to wait 20 minutes to get a table on a monday morning, then once we were sat we didn't have our order taken and had to wait in line again to order. Then food took another 20 minutes- no cutlery was given. Tables are tiny and we were jammed in next to other diners, which is less than desirable with the corona thing happening. Sadly I won't go back.",3,9/28/2020,Amilia B.,1,3,1
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"The service was good and the food was great. It's a very simple casual brunch place, but the food is hearty. This isn't a place for big groups since it's in a very small space. The feel of the restaurant was really casual and I wasn't expecting it to be, but I do recommend trying this place at least once if you're okay with really heavy food for brunch.",4,9/25/2020,Gina K.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,Our new favorite Sunday Morning Breakfast take-out place. They are really organized in pick/up. The food is fantastic. Blueberry LavenderThe Pig Breakfast are must tried.,5,9/24/2020,Denise Coover V.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Such a cute breakfast spot! I took one star off due to asking for my eggs over medium and they were very over easy, but the bacon was delicious, the Belgian waffles were tasty and the fresh fruit that came on it was great! Overall I would eat here again next time I came through town.",4,9/24/2020,Erin W.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"So good. I want to try everything on the menu. I tried the chicken and waffles, which was my first time trying it ever anywhere. The chicken was perfect, the waffle, the syrup, the bacon and the egg. I'll def go back again.",5,9/22/2020,Sherri R.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"I am a breakfast snob and I cannot emphasize enough how much I love this place. Their service is always phenomenal and the food is even better. The ham hash, chicken and waffles, and chicken and Biscuits are to die for!!!! 12/10 would recommend",5,9/15/2020,Yafi Z.,0,1,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Let me start by saying the food at this location deserves a 5 star. I am compelled to give an overall 4 star due to the service. Let's start there, and then I will get to the phenomenal cuisine. The hostess was of no help. She directed us to our table without informing us that we were suppose to order at the counter. There was no obvious sign telling us to order at the counter. It was not until sitting at our table for 5 minutes that we noticed a wall menu in the background that stated to order at the counter. At this point we had to get back in a 15 minute line to order our food and even get a glass of water. With that said, I ordered the Fried Chicken and Biscuits. As a southerner I pride myself in knowing good fried chicken. This meal was unreal. It was as though Jesus was personally shaking hands with each one of my taste buds. I got the meal without mustard and added the sausage gravy. I would highly recommend this meal to anyone and it will go down as one of my all time breakfast favorites. I enjoyed a side cup of coffee which hit the spot. I will be back and recommend this place to anyone. Tip: Be aware that you need to order at the counter.",4,9/13/2020,Michael W.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Regrettably I have to say that after the other locations I've been to, the location on 900 S is a major disappointment. We were told it would be a 30 minute wait for a table of four, but 15-20 minutes for a takeout order so we opted for takeout. Our food took 35-40 minutes and tasted fine but didn't look appealing, not worth the cost. We asked if we could be added to the seating list as there were a number of open tables throughout our entire wait for food but were denied. Having worked as a hostess and manager at a handful of restaurants I know that though you may not be able to just sit at any open table at any given time, it causes no problem whatsoever to be added to the waiting list. Myself and three of my colleagues will not be returning. P.S. Do not order the hot chocolate, it tastes like 3 parts water 1 part chocolate and they didn't put whipped cream (which is explicitly written on the menu) so my inner child was bummed. In fact, the whole beverage menu here is extremely underwhelming.Want amazing service and food? Try Sweet Lake Biscuits & Limeade just a couple blocks away. The service has been great, the biscuits are phenomenal and each time I've dined there the food and drinks are spectacular.",1,9/11/2020,Anica H.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"When they first opened the food was great.   And then we ordered through Doordash or Grub hub, can't remember.   I guess the cooks did not like making food for delivery.   The chicken was dumped with salt.   It was the saltiest thing I've ever tried.  Thought it was just a mistake and ordered a couple of weeks later.  Same thing and the portions were half what we normally got.   I'm sad.",2,9/11/2020,Veronica R.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"The food is good, but the service is terrible.  My wife and I tried to have breakfast at Pig & A Jelly Jar and were told it would be 20-30 minutes.  I'm okay with this and understand that less seating due to Covid- 19 makes eating out a bit of a chore sometimes.  What I'm not okay with is watching 4 tables get cleared and then receive our message to be seated only to have a party of 8 walk right in and get their order taken before ours.  Another couple that had been waiting longer experienced the same treatment and was also frustrated.  When I asked the host why we weren't taken care of first I was told that larger party guests are always taken care of before 2 party guests.  Now don't get me wrong, I understand that during a pandemic it is difficult to run a restaurant, but treat your guests equally.  The host had no idea how much we were going to spend, as it's possible we were ordering for others and getting take out. When the host explained the way they handle 2 party tables I said ""I'm done, I do not want to eat here!""   During these crazy times, I have been trying very hard to spend my money locally and there are plenty of places to spend.  It will be very difficult to convince myself to return to Pig & A Jelly Jar.  Two stars because I enjoy the food.",2,9/7/2020,Mike M.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,So delicious!! My husband and I had been here a couple times and loved it so we brought my sister who's from another state and she couldn't get enough. One of the best chicken sandwiches we've ever had and the fries were perfect. My husbands dish had hollandaise on it and wow it was amazing.,5,9/3/2020,Bethany M.,1,1,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,I love their chicken and waffles! The savory sugary combo cannot be beat. The wait is never too long and the customer service is on point.,5,9/2/2020,Elliot B.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,The area of this place is pretty bad . The food was good and the service was good . Definitely like to support the smaller guys .,5,8/28/2020,Holly F.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,Pig & a Jelly Jar was sooo good. Amazing brunch menu with the best jams. The blueberry lavender jam was off the charts. The bun on the pig burger was a special treat that made the burger pop!!! Definitely recommend a brunch date here. #CozyVibes,4,8/27/2020,Payton B.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,In town visiting from California.We decided to go on Yelp We were searching for a breakfast spot. We arrived around 1:00 went in and was told the wait would be around 30 mins. We decided to wait we only waited about 20 minutes so that was a plus. For a Breakfast place the menu is on the small side.Daughter was hoping for pancakes which she usually orders. So she ordered the Belgian fruit waffle she said it was scrumptious and she enjoyed the cinnamon cream. Family was very  satisfied with their dishes. Ordering was easy and staff was nice. When we're back in town we will return again.,4,8/22/2020,Emily M.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,Awesome place for breakfast with outside seating. Came here for breakfast on our last day in SLC. Ordered chicken and biscuits and the dish was really tasty with a generous portion. Place was busy too with lots of people placing to go orders or waiting for a table. Can't say I blame them. Was thoroughly impressed.,5,8/9/2020,Cesar R.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"I was really expecting more from this place. First, they only have maybe two items that are gluten free. This is annoying since they promote they are a gluten free restaurant on Yelp. I ordered the burger medium, and it was well done. My partner ordered some bbq pork sandwich. It was such a weird flavor and not appealing. Also their fries definitely come from the freezer. We left unsatisfied and feeling bloated and gross.",2,7/31/2020,Amanda H.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Rude and horrible experience right from the door. Guy wearing navy shirt with light blue eyes was horrible. Talking over guest he was helping to tell us that we have to wait a long time. We asked him how long we would have to wait only to get a response of ""well I can't kick people out for you guys, come on!"" Horrible. Don't even want to try coming back. Ain't the time to act like that.",1,7/31/2020,Alex R.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,Fantastic find in SLC for brunch/lunch.  Loved the Nashville Hot Chicken Sandwich - best I've ever had...heat kicks in at end.  Fried chicken and biscuits outstanding too.  Staff was great and sanitizing often.  Will be back!,5,7/30/2020,Jennifer B.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Absolutely delicious. We ordered the Ham Hash and the Fried Chicken and biscuits. (Be sure to add the sausage gravy.) we also grabbed the beignets which weren't great (very over cooked, a dark brown and very tough to bite) but it didn't take away from how great the food was. We'll definitely be back!",5,7/26/2020,Vera J.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"Dissatisfied summed up my take about this place. It really was. So many 5 star reviews? For what? Average tasting food! I came here with really high expectations, but it was quickly shot down after the slow service. My family of four arrived here before the crowd. A Tuesday afternoon. We placed our orders and were seated at the corner near the kitchen and restroom. About 10 or 15 minutes went by, I noticed that a couple that had been sitting at the window table was just now getting their food. They (couple) have been there before we had entered the restaurant. I immediately though, whelp, it's going to take a while for us to get our food. And yes, I was correct! I sat and waited as a Lady and her two little boys got their food. They were the party who had ordered before us. After some time, the couple that had placed their order, after we had sat, was now getting theirs! Wait a minute now! It's been over a half an hour where's our food!? Well it wasn't soon after because the next group that came after said couple was now getting their food! Unbelievable!My wife had let out a ""finally!"" frustration when our food was finally brought out. Our waiter didn't provide us with as explanation for the delay nor did I get a refill on my water. All of our plate looked good, but tasted so meh. The chicken on both of our plates were tasteless. I took one taste of potatoes that came with my chicken and biscuits and never ate them again. The fries and gravy was underwhelming. I took the fired egg and threw them on chicken and biscuit sandwich for some flavor. The cinnamon biscuit was meh too! Beignets were also ordered, but no photos were taken of them. They taste nothing like Beignets, but they were better than the cinnamon biscuits. We ended up wasting a lot our food because they just weren't good. A disappointment and no way can I recommend this place to anyone. We had Brunch at Sweet Lake Biscuits & Limeade a week before and would much recommend them over this place here. 2 stars because price.",2,7/25/2020,Sam K.,0,2,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,Great terrace allowing dogs .Went several times and food is not the best Potatoes were not fully cooked for instance,2,7/25/2020,René S.,0,0,0
Pig & a Jelly Jar,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.7500522, 'longitude': -111.8792959}","['pickup', 'delivery']",$$,False,"We were really looking forward to trying Pig and a Jelly Jar for breakfast before returning home to Nashville after our trip to the National Parks and Salt Lake City but we were unfortunately disappointed. I understand COVID has things a little turned upside down but basic service should not be one of them.When we arrived, the girl at the counter told us to download the menu, which we did, and let us know our table was outside on the patio. She didn't tell us exactly which table was ours, so we guessed, and also didn't tell us we needed to order with her before sitting down. We had gone to our table and were waiting for someone to take our order for about 15 minutes before she finally waved to us to place our order inside.While we were waiting on our food, the trash came to be collected. Not a problem, other than we were seated right next to a long row of cans. When the cans were returned the lids did not close. The smell was terrible! My husband went inside to let one of the wait staff know about the cans and smell. After they had not come to close the lids for about 10 minutes, our son went to close the lids, fortunately right as our food was coming out. Eventually, someone from the restaurant came to move the cans around back and away from the patio area. At no time did he apologize for the inconvenience or acknowledge that my son had closed the lids. He essentially ignored us altogether. Although there was nothing the restaurant could do about it, food had fallen onto the hot street and was beginning to attract flies. Not making for a pleasant dining experience, as you can imagine.As for the food, it was just ok. I ordered the chicken and waffles. The chicken had no flavor and I didn't finish it. The waffle was good. I ordered coffee which had grounds in the bottom of the cup. My husband had the hash with ""country ham."" The ham was not the country ham we are used to in the south. It was just regular ham. He thought it was pretty good though. My son had the waffles with fruit. He thought it was good also...however the wait staff failed to bring his milk to him after being asked several times.Overall, I would not recommend this restaurant to friends or family traveling to SLC. It was nothing to write home about, although the locals seemed to like it as there were several parties waiting as we were leaving. Pig and A Jelly Jar did not live up to our expectations and we were disappointed with our last SLC dining experience.",2,7/24/2020,Ŧiffany B.,1,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,YUM!  this place was a gem to find and dine.  the wait staff was hysterical and fun.  We will be back!,5,4/19/2021,Heather D.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,They have wonderful food and the very best service. Got the lunch special. Chicken and veg with pot stickers.,5,4/13/2021,Jan B.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Do yourself a favor and try the chicken wings the garlic butter wings are amazing. Can't wait to try the Saigon wings later.,5,4/7/2021,Kristiina T.,0,1,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Excellent fresh food nice staff. Our hostess recommended a dish and it was awesome. Be adventurous and try something new.,5,4/3/2021,Michael D.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,The food was delicious! The location is prime and the service was exceptional! I was in the mood for delicious pho and that's exactly what I got! Thank you!,5,3/29/2021,Alesya G.,1,1,1
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,This place has awesome food and equally great customer service! Will come back again when I am in SLC.,5,3/27/2021,Irish C.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"Finally found a place with amazing pho! Everything they serve is absolutely flavorful, authentic and delicious! You must give this place a try!",5,3/25/2021,Syria D.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"Oh my, the food was amazing! My sister and I were looking for a great local place to eat and we definitely found it. I ordered General Tso and she got Orange chicken, both equally good, so much flavor. The chicken was sliced skinny, which I loved, texture was perfect  Staff were so attentive and safely followed covid guidelines.",5,3/23/2021,Charity G.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,We love red lotus! This is one of our favorite Chinese restaurants in town. Definitely eating here again.,5,3/20/2021,Mackenzie K.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"Friendly staff, super fast. We ordered takeout and they were watching for our car and brought it right to us curbside. The food was delicious. Vegetables fresh and not  overcooked. Pon pon chicken had just the right balance of sweet and heat. (My husband and I have differing tolerances for spicy and we both loved it.) We will be back, and we look forward to dining in soon as the restaurant looked cozy.",5,3/17/2021,Alison A.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"This place is amazing and we definitely recommend it to anyone. We got the yakisoba noodles, they were delicious, filling, and no weird flavors or textures. We also got the potstickers, which were delicious, the sauce perfectly balanced out the savory in the potstickers. The fried rice was delicious, and it was amazing even when reheated.",5,3/16/2021,Phoebe D.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,The food was great! Customer service was also friendly and fast. My favorite item was the pho. Definitely recommend you visit,4,2/23/2021,Candy C.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"So freaking amazing. I've been looking for great Chinese food in Utah for years and finally found this restaurant! Every single thing We ordered for takeout was perfect and delicious, like over the top astonishing. Egg rolls, won tons, walnut shrimp, pon pon chicken and szechuan tofu, as well as steamed rice were all prepared masterfully. I drove from Layton to SLC downtown to pick up and will do so again and again for this food.",5,2/11/2021,Caiti K.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Simply amazing food! Best potstickers in SLC. We came in because they have vegan options for my fiancé and it was recommended from one of her groups. We will definitely be back for more.,5,2/11/2021,Peter P.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"Just tried them for take out and was not disappointed! We had a huge order--9 dishes in total! And it was completely correct and on time. The veggie pho was delicious, and they package it in a way that keeps everything fresh. No soggy noodles, sprouts, or tofu! The general tso's chicken was delicious, as was the szechuan beef. It all tasted completely fresh and of the highest quality.",5,2/3/2021,Haley S.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Great take out  - brought it to my car and it was delicious. We will repeat! Menu is simple and straightforward- I would term the food American-Chinese - but it is fresh and delicious- packed well which is super important for take-out,5,1/29/2021,Scott I.,0,1,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,My SO and I both got the general tso's chicken(made with vegan chicken) and it was INCREDIBLE. We were blown away with how tasty the food was and our server was also super friendly and made the experience that much more enjoyable. We highly recommend eating here if you want delicious Chinese food and awesome service,5,1/26/2021,Kiyome J.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Amazing food that came out fast. We loved everything that we ate. The service was just as good. Can't wait to go back!,5,1/22/2021,Andrew W.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"This restaurant was not only very clean and well-oriented around covid still being prevalent, but the food was AMAZINGGG!!! Everything on the menu is the perfect amount of food for some leftovers later. Not to mention, the customer service was a 10/10 the whole time I was there from moment in to moment out. If I could leave more stars on this place, I would without a doubt.",5,1/9/2021,Rachel D.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"This restaurant is very one of a kind. I walked in and the person that greeted me was extremely kind and professional. I ordered a lunch combo with sweet and sour chicken, rice and potstickers. I also got a coke for the drink. I was pleasantly surprised with how fast everything came out and was ready for me to eat. The server checked in on me several times while I was enjoying my meal and was always super nice. The food tasted great, I loved all the decorations in the restaurant, they are doing well at covid precautions, the prices were awesome. I couldn't say enough great things about this restaurant!You definitely want to pay a visit here if you haven't already.",5,12/30/2020,Heather C.,1,1,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,This has turned into on of our favorite places. Family owned and incredibly nice. Amazing food. Great flavor. Always fresh.,5,12/22/2020,Sophia L.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"This place is delicious! We've done take out from here a couple of times and the food was hot and delightful! We dined in recently and the service matched the taste. Absolutely spectacular staff and tasty food! The atmosphere is relaxed, modern, and clean. Loved the music they were playing too! Cant go wrong with The Roots.",5,12/22/2020,Johannah G.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Amazing food! The General Tsao's was the best I've ever had. Also loved the Walnut shrimp! Great service as well.,5,12/19/2020,Shaylee P.,0,0,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,Great food great hospitality! Family run business. Walnut shrimp was delicious!! Also enjoyed the pho and sake. Really great service,5,12/16/2020,Lara B.,1,1,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,"Our meal had some real highlights and we'll be back. Here's a breakdown of our order- Tai chien crispy chicken: 10/10 definitely get this!- Shrimp yakisoba noodles: this was good, I'd get it again- Kung pao: the sauce was mostly flavorless and different from how kung pao typically tastesI'll also mention the service was very friendly and welcoming! This place is worth checking out.",4,12/15/2020,Natalie T.,0,2,0
Red Lotus Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]",5.0,"{'latitude': 40.761892, 'longitude': -111.88796}",['delivery'],,False,We tried this place out for our date night and we were so pleased! The atmosphere is great. It's quaint and well decorated with a great ambiance. The staff was attentive and very friendly. The food was really good and the portions were generous. We'll definitely come here again!,5,12/6/2020,Mallory A.,0,0,0
